event_id,station,file_name,method,snr_raw,snr,snr_gain,amp_ratio,delay_s,psd_1_5,psd_5_10,psd_10_20
AM.R53B7.event.20260531T024904,R53B7,AM.R53B7.event.20260531T024904.mseed,Bandpass,3.5571019920900824,7.912613865260449,4.355511873170367,0.9215577806033962,-0.61,0.04748196834932084,0.0002783574812505641,2.4944189627677265
AM.R53B7.event.20260531T024904,R53B7,AM.R53B7.event.20260531T024904.mseed,Wiener,3.5571019920900824,11.45875750029102,7.901655508200937,0.8019105869707344,-0.8,0.30049108625869353,0.8750621749285821,18.236598068618225
AM.R53B7.event.20260531T024904,R53B7,AM.R53B7.event.20260531T024904.mseed,p0_e06,3.5571019920900824,5.805513230019845,2.248411237929763,0.36277052346286237,0.19,4.621410049747932,9.268978877942365,13.765108161069014
AM.R53B7.event.20260531T024904,R53B7,AM.R53B7.event.20260531T024904.mseed,p01_e07,3.5571019920900824,5.680091099194046,2.1229891071039635,0.3558319139183523,0.09,4.755146695387915,7.936196655464485,14.871810642402215
AM.R53B7.event.20260531T024904,R53B7,AM.R53B7.event.20260531T024904.mseed,p05_e16,3.5571019920900824,3.617348653463691,0.06024666137360857,0.35486421506333166,0.2,-0.994268055842546,1.9845612205859309,12.114952983557485
AM.R5C4C.event.20260330T022457,R5C4C,AM.R5C4C.event.20260330T022457.mseed,Raw,-2.675377445263055,-2.675377445263055,0.0,1.0,0.87,,,
AM.R5C4C.event.20260330T022457,R5C4C,AM.R5C4C.event.20260330T022457.mseed,Bandpass,-2.675377445263055,-3.044096473886383,-0.36871902862332817,0.9167140314061765,0.87,0.24362704666676063,0.000518570501082187,0.34281592703605623
AM.R5C4C.event.20260330T022457,R5C4C,AM.R5C4C.event.20260330T022457.mseed,Wiener,-2.675377445263055,0.892378014561112,3.567755459824167,0.03398432218007849,-0.41,24.18567666608077,36.18929925284247,52.24650159637097
AM.R5C4C.event.20260330T022457,R5C4C,AM.R5C4C.event.20260330T022457.mseed,p0_e06,-2.675377445263055,-4.283121763420896,-1.6077443181578408,0.45322844338445795,0.88,5.19931860772957,4.3823233575273335,8.480474205219645
AM.R5C4C.event.20260330T022457,R5C4C,AM.R5C4C.event.20260330T022457.mseed,p01_e07,-2.675377445263055,-4.279574407543027,-1.604196962279972,0.4803439106150719,0.92,4.780051704639207,3.7028320444641003,7.168002214744618
AM.R5C4C.event.20260330T022457,R5C4C,AM.R5C4C.event.20260330T022457.mseed,p05_e16,-2.675377445263055,-4.175134908976929,-1.4997574637138742,0.430617039389539,,5.12349654009324,4.190262845810339,7.585673197260955
AM.R5C4C.event.20260423T180101,R5C4C,AM.R5C4C.event.20260423T180101.mseed,Raw,1.092890659922289,1.092890659922289,0.0,1.0,,,,
AM.R5C4C.event.20260423T180101,R5C4C,AM.R5C4C.event.20260423T180101.mseed,Bandpass,1.092890659922289,1.0598628352902906,-0.03302782463199838,1.0146796471821773,,0.08744647359043371,0.0001981891431086035,0.19564962341605607
AM.R5C4C.event.20260423T180101,R5C4C,AM.R5C4C.event.20260423T180101.mseed,Wiener,1.092890659922289,3.405418354441151,2.312527694518862,0.3603951962278792,1.38,17.99717125767663,15.246029084264597,7.969356117377873
AM.R5C4C.event.20260423T180101,R5C4C,AM.R5C4C.event.20260423T180101.mseed,p0_e06,1.092890659922289,-0.39919288191963526,-1.4920835418419243,0.47766292537161215,-1.6,5.951880065123485,4.700346086945724,5.176786094901856
AM.R5C4C.event.20260423T180101,R5C4C,AM.R5C4C.event.20260423T180101.mseed,p01_e07,1.092890659922289,-0.3104326481649774,-1.4033233080872662,0.562963284983793,-1.58,5.399552867602199,3.8339020154304264,4.8287254502335735
AM.R5C4C.event.20260423T180101,R5C4C,AM.R5C4C.event.20260423T180101.mseed,p05_e16,1.092890659922289,-0.7437065158479718,-1.8365971757702608,0.5108880626379232,-1.52,5.887034686023153,3.834084328351736,4.586164718640069
AM.R5C4C.event.20260509T045330,R5C4C,AM.R5C4C.event.20260509T045330.mseed,Raw,6.291627358434936,6.291627358434936,0.0,1.0,-0.85,,,
AM.R5C4C.event.20260509T045330,R5C4C,AM.R5C4C.event.20260509T045330.mseed,Bandpass,6.291627358434936,6.1009865715034515,-0.19064078693148456,0.9657939916438462,-0.85,0.13078331252858502,0.0003135661812918632,0.36018570010763457
AM.R5C4C.event.20260509T045330,R5C4C,AM.R5C4C.event.20260509T045330.mseed,Wiener,6.291627358434936,7.794905095547076,1.50327773711214,0.5802178303604217,0.14,29.706956197689212,11.038808518671622,5.772198754161603
