case_id,event_template,station_template,noise_files,station_noise,onset_s,target_snr_db,method,background_suppression_db,output_vs_clean_snr,amp_ratio_clean,lag_s,corr_z
290,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,0.0,Wiener_oracle,12.359518979447659,2.1090726404648885,0.6342268178426804,0.0,0.907808159251923
290,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,0.0,p0_e06,6.332311867469381,-0.0840060508371209,0.7927931934571864,-0.01,0.5647455063461894
290,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,0.0,p01_e07,5.349305252299165,-0.23640513428609394,0.7322220989317477,-0.02,0.5370751583395371
290,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,0.0,p05_e16,4.840368418148956,-0.08993888070754881,0.5926776433186225,-0.01,0.5345096054182491
291,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,5.0,Noisy,-3.2690701116157043e-13,4.999999741492027,1.1971110955398965,0.0,0.9674970198529366
291,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,5.0,Bandpass,0.15221743193044782,5.076211046736342,0.808264946642495,0.0,0.8911036808250016
291,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,5.0,Wiener_blind,1.671131708247191,5.8287398159776895,0.9993618131583253,0.0,0.9638580575559802
291,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,5.0,Wiener_oracle,6.796694248645558,4.773834803157984,0.8651607957474112,0.0,0.9681010282668849
291,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,5.0,p0_e06,6.374106242321185,0.8385481788453517,0.6439830918235485,-0.01,0.58807227117497
291,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,5.0,p01_e07,5.342956472023187,0.7487846424549117,0.6620321393684413,-0.01,0.5462608116088737
291,AM.R7813.event.20250715T090042.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250606T160341.mseed;AM.R7813.noise.20250610T222213.mseed,R7813,28.15,5.0,p05_e16,4.826071611122727,0.8193150682301575,0.5637272589277529,-0.01,0.5541697134966552
292,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,-5.0,Noisy,-9.546841918877594e-14,-4.999999951362076,1.3451405430627117,0.0,0.726609577902154
292,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,-5.0,Bandpass,0.1821636475161239,-4.957227729854906,1.1884079919021973,0.0,0.6763759220983976
292,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,-5.0,Wiener_blind,2.718479399756037,-3.018519342522417,0.44647150097381616,0.0,0.5513601346511867
292,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,-5.0,Wiener_oracle,21.704087543461963,1.0515712744821812,0.33187089712148243,0.0,0.7195994943796311
292,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,-5.0,p0_e06,5.671261067773043,-2.3977678539948375,0.6828645418228981,0.03,0.4699637966781512
292,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,-5.0,p01_e07,4.7062848704947635,-2.6321790068858544,0.8339800542216625,0.03,0.425094599228399
292,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,-5.0,p05_e16,4.32525306368359,-2.7493024538711412,0.7260657992574351,0.03,0.4320889037608992
293,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,0.0,Noisy,-1.716502890464868e-13,1.5194662046937749e-07,1.0952264670202385,0.0,0.8864693889831662
293,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,0.0,Bandpass,0.18216259935682189,-0.005990852773919731,0.9956360696847455,0.0,0.8012307133594658
293,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,0.0,Wiener_blind,2.297270037170199,1.364208246730784,0.5754531182338813,0.0,0.8555496041492229
293,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,0.0,Wiener_oracle,13.989959623059352,2.394374150609269,0.5243662603720349,0.0,0.8735462050830821
293,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,0.0,p0_e06,5.659687994084081,-0.21805153872239547,0.5710300967805164,0.03,0.55566392872683
293,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,0.0,p01_e07,4.67280030469193,-0.5023303458604464,0.5893425773436136,0.02,0.4968783064472243
293,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,0.0,p05_e16,4.325232940488129,-0.4889293509258279,0.6114263009959429,0.02,0.5159331888071297
294,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,5.0,Noisy,-3.0472747943084406e-13,5.0000000788352414,0.9642382017894253,0.0,0.9602742462275025
294,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,5.0,Bandpass,0.18216073759692047,4.846652821716263,0.8993836032323075,0.0,0.8637700214845543
294,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,5.0,Wiener_blind,1.558440989488944,5.584024151057834,0.7510976544347573,0.0,0.9549531533268959
294,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,5.0,Wiener_oracle,7.848725073597871,5.011504484780136,0.705605278070176,0.0,0.9552645757607426
294,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,5.0,p0_e06,5.667804762059663,0.676936373046516,0.5178949736813161,0.03,0.5861294913823868
294,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,5.0,p01_e07,4.640791664468267,0.46713449198698354,0.4992280364809065,0.02,0.5322759993965747
294,AM.R7813.event.20250821T040136.mseed,R7813,AM.R7813.noise.20250603T222341.mseed;AM.R7813.noise.20250610T222213.mseed;AM.R7813.noise.20250610T113808.mseed,R7813,54.25,5.0,p05_e16,4.346792391226622,0.49833763860425645,0.5417210508587271,0.02,0.5554618949699248
295,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,-5.0,Noisy,-3.3751461329365114e-14,-5.000000132535467,4.728763509591956,0.0,0.588732250971085
295,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,-5.0,Bandpass,0.19849607392225896,-4.944407411240681,3.421488220217653,0.0,0.43868528465415746
295,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,-5.0,Wiener_blind,2.2049045158743326,-2.877440408270421,1.4453702045797325,-0.01,0.6079171782686805
295,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,-5.0,Wiener_oracle,22.564213144753506,0.32301758114691265,0.1745303373793003,0.0,0.6386991602610994
295,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,-5.0,p0_e06,5.178473140895957,-1.9315256677946033,2.5307096644488896,-0.01,0.49152384241893443
295,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,-5.0,p01_e07,5.172633618630853,-1.7863822907192621,2.456393964063564,-0.01,0.49343949914837926
295,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,-5.0,p05_e16,5.520326504165906,-1.4800914581917426,2.145515366151447,-0.02,0.45908542071352537
296,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,0.0,Noisy,-6.07526303928573e-14,-4.3586677771856806e-08,2.8376294845615604,0.0,0.6993542999334978
296,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,0.0,Bandpass,0.19849582504711577,0.05209237463186051,2.0963572032798243,0.0,0.5804556789430508
296,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,0.0,Wiener_blind,1.9001195308634855,1.1668855227153716,0.970656070983781,-0.01,0.6641343384710635
296,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,0.0,Wiener_oracle,15.149124968364777,1.1408499859571708,0.23283322484514743,0.0,0.7100884101824413
296,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,0.0,p0_e06,5.206325523884069,0.5023173164956425,1.6131539815326337,-0.02,0.5525787503833356
296,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,0.0,p01_e07,5.183466964142286,0.5140460028337037,1.5478085711284775,-0.01,0.548962060281657
296,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,0.0,p05_e16,5.428695382910488,0.7276509992371273,1.311134639521327,-0.02,0.5207176238942387
297,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,5.0,Noisy,-1.0704034878741553e-13,5.000000327741238,1.9103089530846824,0.0,0.8182073992729006
297,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,5.0,Bandpass,0.19849535969769344,5.035966949992243,1.3599908448137166,0.0,0.7342111445947371
297,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,5.0,Wiener_blind,1.3363486340038397,5.3202727114078785,0.7615677953889377,0.0,0.7550081413065697
297,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,5.0,Wiener_oracle,8.414693003358725,3.83755791561779,0.37864167290748013,0.0,0.808654526107365
297,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,5.0,p0_e06,5.245410885805865,1.7902711393986046,1.1330146158928467,-0.02,0.6183483759740244
297,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,5.0,p01_e07,5.187906107672956,1.773388439819155,1.0783837197665431,-0.01,0.6076819072635696
297,AM.R7813.event.20250917T215819.mseed,R7813,AM.R7813.noise.20250605T100724.mseed;AM.R7813.noise.20250604T203205.mseed;AM.R7813.noise.20250606T025835.mseed,R7813,55.67,5.0,p05_e16,5.24000264042023,1.8958344811497205,0.9737385354664728,-0.02,0.5870681417615942
298,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,-5.0,Noisy,-2.0250876797619053e-14,-5.000000115554113,6.560166364348191,-0.8,0.44770840250166255
298,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,-5.0,Bandpass,0.09255393122875269,-4.846625358273316,4.342470540872606,-0.8,0.3148290885078753
298,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,-5.0,Wiener_blind,3.075614893937741,-1.9910677261935783,1.9264348365641237,-0.79,0.5087978144496377
298,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,-5.0,Wiener_oracle,24.25433397540059,1.0618221745104774,0.06492687280772372,0.0,0.24337055987443992
298,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,-5.0,p0_e06,5.182519432568226,-0.9902756005178026,4.165645895645782,-0.81,0.3812056009126116
298,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,-5.0,p01_e07,4.982237351621851,-1.1770863539235137,3.724892142356463,-0.82,0.37708065344287583
298,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,-5.0,p05_e16,5.575645244420833,-1.7818872976352274,3.5484250920457763,-0.81,0.3645754191081207
299,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,0.0,Noisy,-3.4715788795918406e-14,1.827621573032622e-07,3.6562007095278015,-0.8,0.43458910736074824
299,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,0.0,Bandpass,0.0925528443112942,0.14070982026836312,2.592265758924103,-0.8,0.3063308715692857
299,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,0.0,Wiener_blind,3.099503626604803,2.481647477426527,1.124343538265742,-0.79,0.5004191188622594
299,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,0.0,Wiener_oracle,17.320819093099466,2.4557596927741554,0.08395647846566938,0.0,0.31306450205231645
299,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,0.0,p0_e06,5.207467677822687,1.130367193471807,2.164497977758295,-0.81,0.36743521960400705
299,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,0.0,p01_e07,4.982594635290416,1.1451154927115423,1.9330251879872489,-0.82,0.36267645717839736
299,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,0.0,p05_e16,5.515694112656163,0.9270277403719924,2.0406173612392626,-0.82,0.3521655295435306
300,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,5.0,Noisy,-6.171695785941059e-14,5.000000271314833,2.131098715852583,0.0,0.41817266968128514
300,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,5.0,Bandpass,0.0925509299590235,5.108194797702669,1.7006386621451144,0.0,0.40737824432913555
300,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,5.0,Wiener_blind,2.85196979169768,6.649621754447996,0.7213613675631169,-0.8,0.47495244234711514
300,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,5.0,Wiener_oracle,11.541016690853267,4.935813007687675,0.12987363250857809,0.0,0.4208585282001714
300,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,5.0,p0_e06,5.25801205786456,2.4524269627323387,1.1895386985825451,-0.82,0.3413345661756119
300,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,5.0,p01_e07,4.98686275009929,2.480615695186667,1.0704148998886212,-0.82,0.3371911300175815
300,AM.R7813.event.20260216T041411.mseed,R7813,AM.R7813.noise.20250606T153000.mseed;AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250604T203205.mseed,R7813,59.17,5.0,p05_e16,5.389923288034623,2.465830826386949,1.1866420403586677,0.01,0.32957152469022094
301,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,-5.0,Noisy,-3.278713386281182e-14,-5.000000311030961,4.504421562479129,-0.45,0.33913756386575905
301,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,-5.0,Bandpass,0.15101030769369955,-4.87965252167765,3.317355450073065,0.47,0.19113605478022347
301,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,-5.0,Wiener_blind,5.038954431440433,-0.8778328889057875,1.1670944537461576,-0.45,0.43016796212244174
301,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,-5.0,Wiener_oracle,21.483357095270918,1.6070295342377228,0.09291147399703939,0.0,0.28520097454852417
301,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,-5.0,p0_e06,5.3773653659651846,-1.6772250807369002,2.2090404935430796,0.68,0.2931932315961878
301,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,-5.0,p01_e07,5.23384778205279,-1.898353840653274,2.501091438852922,0.65,0.2886805575533137
301,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,-5.0,p05_e16,5.604753681323706,-1.7107414574046265,2.6503621456828297,0.68,0.29452709635549296
302,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,0.0,Noisy,-5.689532052664413e-14,-1.3041248841891175e-07,2.46824377188144,-0.45,0.2947736398533396
302,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,0.0,Bandpass,0.15101031569404938,0.1080492105396515,1.9374005872755442,0.0,0.22245688008927414
302,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,0.0,Wiener_blind,4.388581025001914,2.7715427455300845,0.6512912752462515,-0.45,0.3975160033651397
302,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,0.0,Wiener_oracle,14.94320587177025,2.7127823534971958,0.1178740030148368,0.0,0.36029662724887296
302,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,0.0,p0_e06,5.416109791825127,0.4841033451433636,1.3040299839594336,0.67,0.267050392878286
302,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,0.0,p01_e07,5.21429026820282,0.3919763623632893,1.3388408445460096,0.66,0.27000997720550085
302,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,0.0,p05_e16,5.2240940755407275,0.4644478409043674,1.6700012006890794,0.66,0.27087918224864654
303,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,5.0,Noisy,-1.0125438398809574e-13,5.000000275480524,1.4110679691401429,0.0,0.3214144503210416
303,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,5.0,Bandpass,0.15101032020262828,5.069512182770357,1.3617031244471847,0.0,0.4086475910105747
303,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,5.0,Wiener_blind,3.145899486054323,6.299342876565509,0.42023373928557,-0.45,0.31784235285888285
303,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,5.0,Wiener_oracle,8.498710502497447,5.218081340787963,0.18357650918921964,0.0,0.47116019151943467
303,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,5.0,p0_e06,5.50773599890721,1.607464578685879,0.8504689577923998,0.67,0.22017259321992935
303,AM.R7813.event.20260315T202141.mseed,R7813,AM.R7813.noise.20250609T072549.mseed;AM.R7813.noise.20250605T125804.mseed;AM.R7813.noise.20250604T172830.mseed,R7813,48.2,5.0,p01_e07,5.234706210802715,1.6260128161947494,0.863146745330999,0.67,0.22760935753770353
