case_id,event_template,station_template,noise_files,station_noise,onset_s,target_snr_db,method,recovery_fraction,background_suppression_db,clean_snr_abs,identity_clean_snr_abs,clean_snr_gain_vs_identity,amp_ratio_clean,lag_s,corr_z
4,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,-5.0,Identity,0.0,-5.4966665593537543e-14,-4.999999943180554,-4.999999943180554,0.0,1.8192583322525024,0.0,0.4350587668722335
4,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,-5.0,OracleRecovery30,0.3,3.0980393229092678,-1.9019606184947158,-4.999999943180554,3.098039324685838,1.4203938245773315,0.0,0.5618318160901754
4,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,-5.0,OracleRecovery50,0.5,6.020599913279514,1.0205999714652316,-4.999999943180554,6.020599914645786,1.1732046604156494,0.0,0.6850843365265322
4,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,-5.0,OracleRecovery70,0.7,10.457574552124807,5.457574617543456,-4.999999943180554,10.457574560724009,1.110565423965454,0.0,0.8403191893516591
4,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,-5.0,OracleRecovery90,0.9,19.99999984977424,14.999999898707586,-4.999999943180554,19.99999984188814,0.9817865490913391,0.0,0.977162889950936
5,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,0.0,Identity,0.0,-9.739707412188255e-14,2.503071615287712e-07,2.503071615287712e-07,0.0,1.2437105178833008,0.0,0.6427720848534761
5,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,0.0,OracleRecovery30,0.3,3.0980393238073187,3.0980395665763028,2.503071615287712e-07,3.098039316269141,1.1424505710601807,0.0,0.7649267315263301
5,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,0.0,OracleRecovery50,0.5,6.020599913279428,6.020600150699057,2.503071615287712e-07,6.020599900391895,1.0970836877822876,0.0,0.8555058460114882
5,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,0.0,OracleRecovery70,0.7,10.4575745468448,10.457574810840068,2.503071615287712e-07,10.457574560532906,0.98088139295578,0.0,0.9392476893349291
5,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,0.0,OracleRecovery90,0.9,19.999999852100217,20.00000008075423,2.503071615287712e-07,19.99999983044707,0.9898447394371033,0.0,0.9925697557531125
6,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,5.0,Identity,0.0,-1.7550759891270002e-13,4.999999782147968,4.999999782147968,0.0,1.115386962890625,0.0,0.8271636363096672
6,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,5.0,OracleRecovery30,0.3,3.098039323863768,8.09803908550937,4.999999782147968,3.0980393033614027,0.9968319535255432,0.0,0.9021929927937139
6,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,5.0,OracleRecovery50,0.5,6.020599913279275,11.020599696234264,4.999999782147968,6.020599914086296,0.9776739478111267,0.0,0.9459890759062102
6,AM.R0BD5.event.20260412T035354.mseed,R0BD5,AM.RC131.noise.20250605T100724.mseed;AM.RCBF0.noise.20250604T041225.mseed;AM.R7813.noise.20250606T160341.mseed,RC131,28.27,5.0,OracleRecovery70,0.7,10.457574556062406,15.4575742792115,4.999999782147968,10.457574497063533,0.9827315211296082,0.0,0.9793648969338542
